lat,lon
38.5737,-76.2927
38.5745,-76.2927
38.5729,-76.2924
38.5734,-76.2924
38.5737,-76.2924
38.5748,-76.2924
38.5753,-76.2924
38.5756,-76.2924
38.5761,-76.2924
38.5764,-76.2924
38.574,-76.2914
38.5742,-76.2914
38.5745,-76.2914
38.5753,-76.2914
38.4937,-76.2903
38.4939,-76.2903
38.4942,-76.2903
38.4966,-76.2903
38.5726,-76.2903
38.5729,-76.2903
38.5732,-76.2903
38.5737,-76.2903
38.574,-76.2903
38.5745,-76.2903
38.5729,-76.29
38.5732,-76.29
38.5734,-76.29
38.5737,-76.29
38.574,-76.29
38.5742,-76.29
38.5753,-76.29
38.5756,-76.29
38.5761,-76.2897
38.5729,-76.2889
38.5732,-76.2889
38.5734,-76.2889
38.574,-76.2876
38.5748,-76.2841
38.574,-76.2838
38.564,-76.2833
38.5643,-76.2833
38.5651,-76.2833
38.5659,-76.2833
38.5662,-76.2833
38.5667,-76.2833
38.5694,-76.283
38.5651,-76.2822
38.5651,-76.2819
38.5643,-76.2808
38.5627,-76.2798
38.6217,-76.2798
38.5608,-76.2784
38.6209,-76.2784
38.477,-76.2779
38.4241,-76.2773
38.6106,-76.2765
38.6109,-76.2765
38.6112,-76.2765
38.6114,-76.2765
38.5365,-76.2755
38.6101,-76.2755
38.6077,-76.2744
38.6047,-76.2733
38.605,-76.2733
38.4923,-76.2706
38.3923,-76.2682
38.6085,-76.2682
38.4691,-76.2671
38.4699,-76.2668
38.4699,-76.2647
38.4702,-76.2647
38.4699,-76.2644
38.5621,-76.2639
38.4066,-76.2636
38.4061,-76.2633
38.4694,-76.2633
38.5624,-76.2633
38.5678,-76.2633
38.5837,-76.2633
38.5608,-76.2625
38.5667,-76.2623
38.567,-76.2623
38.5675,-76.2623
38.5837,-76.2623
38.5667,-76.262
38.567,-76.262
38.5675,-76.262
38.5689,-76.262
38.5691,-76.262
38.5694,-76.2617
38.5697,-76.2617
38.4637,-76.2612
38.4643,-76.2612
38.5608,-76.2612
38.5635,-76.2609
38.564,-76.2609
38.5662,-76.2609
38.5664,-76.2609
38.5675,-76.2609
38.5683,-76.2609
38.5662,-76.2606
38.5678,-76.2606
38.5683,-76.2606
38.554,-76.2604
38.5543,-76.2604
38.5548,-76.2604
38.5592,-76.2604
38.4624,-76.2601
38.4629,-76.2601
38.5608,-76.2601
38.561,-76.2601
38.5767,-76.2601
38.4624,-76.2598
38.4629,-76.2598
38.4648,-76.2598
38.5592,-76.2598
38.5597,-76.2598
38.56,-76.2598
38.5602,-76.2598
38.5686,-76.2596
38.5524,-76.2593
38.5527,-76.2593
38.5532,-76.2593
38.5535,-76.2593
38.5538,-76.2593
38.554,-76.2593
38.5543,-76.2593
38.5546,-76.2593
38.5548,-76.2593
38.5551,-76.2593
38.5554,-76.2593
38.5705,-76.2593
38.5535,-76.259
38.5538,-76.259
38.554,-76.259
38.5543,-76.259
38.5546,-76.259
38.5559,-76.259
38.5562,-76.259
38.5567,-76.259
38.574,-76.259
38.5767,-76.259
38.5573,-76.2587
38.5767,-76.2587
38.5686,-76.2585
38.5689,-76.2585
38.5678,-76.2582
38.5686,-76.2582
38.5689,-76.2582
38.5694,-76.2582
38.5697,-76.2582
38.5705,-76.2582
38.371,-76.2579
38.5524,-76.2579
38.5532,-76.2579
38.5535,-76.2579
38.5697,-76.2579
38.5705,-76.2579
38.4629,-76.2577
38.4635,-76.2577
38.3686,-76.2571
38.3845,-76.2571
38.3724,-76.2569
38.5554,-76.2569
38.5559,-76.2569
38.5562,-76.2569
38.5705,-76.2569
38.5724,-76.2569
38.5751,-76.2569
38.4559,-76.2566
38.4562,-76.2566
38.4567,-76.2566
38.457,-76.2566
38.4573,-76.2566
38.5543,-76.2566
38.5554,-76.2566
38.5559,-76.2566
38.5562,-76.2566
38.5565,-76.2566
38.4567,-76.2563
38.457,-76.2563
38.4573,-76.2563
38.5562,-76.2563
38.3683,-76.2558
38.3702,-76.2558
38.3705,-76.2558
38.3716,-76.2558
