lat,lon
38.485,-76.3135
38.4853,-76.3135
38.4856,-76.3135
38.4858,-76.3135
38.4861,-76.3135
38.4864,-76.3135
38.4867,-76.3135
38.4869,-76.3135
38.4872,-76.3135
38.4875,-76.3135
38.4877,-76.3135
38.488,-76.3135
38.471,-76.3132
38.485,-76.3132
38.4853,-76.3132
38.4856,-76.3132
38.4858,-76.3132
38.4861,-76.3132
38.4864,-76.3132
38.4867,-76.3132
38.4869,-76.3132
38.4872,-76.3132
38.4875,-76.3132
38.4877,-76.3132
38.488,-76.3132
38.4883,-76.3132
38.4888,-76.3132
38.4891,-76.3132
38.4737,-76.3129
38.4875,-76.3129
38.4877,-76.3129
38.4883,-76.3129
38.4888,-76.3129
38.4713,-76.3126
38.4737,-76.3126
38.474,-76.3126
38.4745,-76.3126
38.481,-76.3124
38.4832,-76.3124
38.4834,-76.3124
38.4837,-76.3124
38.484,-76.3124
38.4842,-76.3124
38.4837,-76.3121
38.4691,-76.3118
38.4694,-76.3118
38.488,-76.3118
38.454,-76.3116
38.4737,-76.3116
38.4756,-76.3116
38.4761,-76.3116
38.4772,-76.3116
38.4775,-76.3116
38.4751,-76.3113
38.4756,-76.3113
38.4761,-76.3113
38.4764,-76.3113
38.4772,-76.3113
38.4775,-76.3113
38.4783,-76.311
38.4802,-76.311
38.4678,-76.3108
38.4683,-76.3108
38.4686,-76.3108
38.4691,-76.3108
38.4694,-76.3108
38.4697,-76.3108
38.4532,-76.3105
38.4691,-76.3105
38.4726,-76.3105
38.4737,-76.3105
38.474,-76.3105
38.4743,-76.3105
38.4524,-76.3102
38.4532,-76.3102
38.4724,-76.3102
38.4726,-76.3102
38.474,-76.3102
38.4743,-76.3102
38.4745,-76.3102
38.4748,-76.3102
38.4756,-76.3102
38.4697,-76.3094
38.4505,-76.3091
38.4516,-76.3091
38.4524,-76.3091
38.4678,-76.3091
38.4716,-76.3091
38.4726,-76.3091
38.4764,-76.3089
38.4505,-76.3081
38.4508,-76.3081
38.4516,-76.3081
38.4535,-76.3081
38.4543,-76.3081
38.4708,-76.3081
38.471,-76.3081
38.4713,-76.3081
38.454,-76.3078
38.4743,-76.3078
38.4648,-76.3073
38.4656,-76.3073
38.4659,-76.3073
38.4673,-76.3073
38.4683,-76.3073
38.4662,-76.307
38.4667,-76.307
38.467,-76.307
38.4702,-76.307
38.4705,-76.307
38.4505,-76.3067
38.4689,-76.3067
38.4875,-76.3067
38.4705,-76.3064
38.464,-76.3062
38.464,-76.3059
38.4643,-76.3056
38.4646,-76.3056
38.4689,-76.3056
38.4867,-76.3056
38.4721,-76.3054
38.4484,-76.3046
38.4689,-76.3046
38.45,-76.3043
38.4689,-76.3043
38.4697,-76.3043
38.4484,-76.3032
38.4487,-76.3032
38.4481,-76.3029
38.4433,-76.3024
38.4435,-76.3024
38.4422,-76.3021
38.4441,-76.3021
38.4443,-76.3021
38.4446,-76.3021
38.4503,-76.3019
38.4487,-76.3011
38.4487,-76.3008
38.4489,-76.3008
38.4481,-76.3005
38.4484,-76.3005
38.4508,-76.3005
38.4511,-76.3005
38.4387,-76.3003
38.4408,-76.3003
38.4419,-76.2997
38.4452,-76.2994
38.4454,-76.2994
38.4457,-76.2994
38.436,-76.2992
38.4363,-76.2992
38.4365,-76.2992
38.4368,-76.2992
38.4379,-76.2992
38.4384,-76.2992
38.492,-76.2992
38.4947,-76.2992
38.4365,-76.2989
